task_id,official_outcome,capture_id,episode_id,node_id,checkpoint_kind,cutoff_step,public_test_outcome,public_green_verifier,semantic_completion,knowledge_references,capture_path
swebench--django__django-12497,RESOLVED,19fbe37390f92108352029482d59a114d9cf331f3c13d7f49326709b84de08c9,episode:fc9489edf114ffcfe3a4f875343ea155d6bcdec281ad1a64b7584004b3d72d15,correct_recursive_hints,COMPLETED_SUBGOAL,16,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/19fbe37390f92108352029482d59a114d9cf331f3c13d7f49326709b84de08c9.json
swebench--django__django-12532,UNRESOLVED,39693c53698d7c7c4ae683a94dc28cea5d688eeb00e4b503b2dc78e0110d0220,episode:28cf1dd998f916f4e6465cb070c68bb0f78a30eef1ab396b90bdaf7b8d490c88,invalid-list-key,COMPLETED_SUBGOAL,20,,False,True,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/39693c53698d7c7c4ae683a94dc28cea5d688eeb00e4b503b2dc78e0110d0220.json
swebench--django__django-12532,UNRESOLVED,078d3c7f2fcc9eb1dd89207e397f3b84f5f4ec9118e82a196ff96f66f93bb872,episode:21051bf520f30e84d41ca40dc89c129826a0d83d027815c7a87be4b15a6d3c47,consistency,COMPLETED_SUBGOAL,34,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/078d3c7f2fcc9eb1dd89207e397f3b84f5f4ec9118e82a196ff96f66f93bb872.json
swebench--django__django-12830,RESOLVED,f6848d6ac05dbb2732bef8b4ce6d37ef584ea34e589376d8e1be2191454887d9,episode:3166375626e6935af9a839918860edf6789ca986b7f9f85ab1c737a7b2a74c4f,formset_limits,COMPLETED_SUBGOAL,13,,False,True,12,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f6848d6ac05dbb2732bef8b4ce6d37ef584ea34e589376d8e1be2191454887d9.json
swebench--django__django-12830,RESOLVED,430b05bb09d0e14b219ca6f876b106c2243adee6847ff37432df7d9caded82e8,episode:0cc2c7efddec6b92609c795346152299163a8bbfc10be517827b07fea5ac8cfa,api_docs,COMPLETED_SUBGOAL,56,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/430b05bb09d0e14b219ca6f876b106c2243adee6847ff37432df7d9caded82e8.json
swebench--django__django-12851,UNRESOLVED,c045ce6dd88fed7219add4082dc0dce242dfa9709666e17d3cdeb8aebbbe70d1,episode:bd6203a0a68b296a89656ac55cf293d4655d5a40ee13dc03fe76ccf13edcb8f0,remove-equality-tags,COMPLETED_SUBGOAL,19,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c045ce6dd88fed7219add4082dc0dce242dfa9709666e17d3cdeb8aebbbe70d1.json
swebench--django__django-12851,UNRESOLVED,182a6dfa3e3385a46523bb1e8c968d28e1c7420e2cb4e257cc75be3ccb64d580,episode:81cfd07e87e037d46424adc9d4aab5ce65888543a115a8fd53ee12281c439140,migrate-references,COMPLETED_SUBGOAL,55,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/182a6dfa3e3385a46523bb1e8c968d28e1c7420e2cb4e257cc75be3ccb64d580.json
swebench--django__django-12855,RESOLVED,c2d59caca82130aafa472c0d916d82cb91ac251b541ddcdf98139359480e1d72,episode:790935f4cbebc7facc894501c5236d98d8c052b8f7c6ed14da986a0e8315fcaa,url-warning,COMPLETED_SUBGOAL,19,,False,True,2,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c2d59caca82130aafa472c0d916d82cb91ac251b541ddcdf98139359480e1d72.json
swebench--django__django-12855,RESOLVED,df6def574aecce9149697698fa33e61c134d4e74a607a6e67156dd67f35133db,episode:302d8f5deb221e5677a24e4f907e1f71914ec1595752b31d02c06afafd9d8b8f,deprecation-docs,COMPLETED_SUBGOAL,33,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/df6def574aecce9149697698fa33e61c134d4e74a607a6e67156dd67f35133db.json
swebench--django__django-13170,UNRESOLVED,63fa2732b56cb2dd96cfe26f8e6adde093c89119b83a0828dde453c0bf8b791f,episode:09a850fe510628a39dddcae33f04ed0e4233221a2461b103df15b2d8aab46394,nested_conditions,COMPLETED_SUBGOAL,27,,False,True,31,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/63fa2732b56cb2dd96cfe26f8e6adde093c89119b83a0828dde453c0bf8b791f.json
swebench--django__django-13170,UNRESOLVED,8f4c8dfb841639a0fedbce77468e8a084482640c653d5a46725e83d226279b3d,episode:b258b49e163c8951c15259ea751bb1a0d89f42db5d07646222c9c4f519434e49,validation_compatibility,COMPLETED_SUBGOAL,64,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8f4c8dfb841639a0fedbce77468e8a084482640c653d5a46725e83d226279b3d.json
swebench--django__django-13251,RESOLVED,7afc857f65f7e9a5223a06e33f623a48a8ae5ed347c6369a7e6514605764404b,episode:663101620fbc66da8055bfcffb094743d8137c2751572b074214bedb5c83387c,negate_filter,COMPLETED_SUBGOAL,29,,False,True,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7afc857f65f7e9a5223a06e33f623a48a8ae5ed347c6369a7e6514605764404b.json
swebench--django__django-13251,RESOLVED,08dca35ff7190720fbece3ba84c8970f2cbcc4813c0562ef161e1339f379f4b8,episode:ee01d2f88d6c43163a17b0fd59aa67a17740f912e5b938117afecf41ef6125a0,filter_callers,COMPLETED_SUBGOAL,45,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/08dca35ff7190720fbece3ba84c8970f2cbcc4813c0562ef161e1339f379f4b8.json
swebench--django__django-13347,RESOLVED,c90064d6c4338d6396a44b25c8fe0431779923ef2b45590f7f9fbdce2c8e0e0a,episode:d41469eec5ac4f233e81d831fd2a8b1f887531c38f11418d2df80bd1ff4cdfe5,nonstring-recursion,COMPLETED_SUBGOAL,11,,False,True,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c90064d6c4338d6396a44b25c8fe0431779923ef2b45590f7f9fbdce2c8e0e0a.json
swebench--django__django-13347,RESOLVED,7f343e71a3d0a53f25f8153eae0ce5d32d4c39d4fa9f5e30c287d9b67322c6ab,episode:7baf641ad203d261b4bb168f25384be3bedebe83f989644ded2fa8fefb4f77ba,filter-compatibility,COMPLETED_SUBGOAL,16,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7f343e71a3d0a53f25f8153eae0ce5d32d4c39d4fa9f5e30c287d9b67322c6ab.json
swebench--django__django-13355,RESOLVED,bf351539998cef2738b36c9a02b9798e1d5fa53a22c0f6ee572987ce4618f75c,episode:6df3e8052fcc213741fd7d5cca6264aba1a655b8b4eada594e6f458740590499,bounded_media_addition,COMPLETED_SUBGOAL,11,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/bf351539998cef2738b36c9a02b9798e1d5fa53a22c0f6ee572987ce4618f75c.json
swebench--django__django-13355,RESOLVED,8c89eea6c202b7bb08528fcc4867bc756e2013b2b3107593168aba67b1b29a74,episode:c03cbeba3a6ee4b17c480aee979a63f882df2646f2e328cf1eb8fdc3a84e013f,media_ordering_verification,COMPLETED_SUBGOAL,22,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8c89eea6c202b7bb08528fcc4867bc756e2013b2b3107593168aba67b1b29a74.json
swebench--django__django-13490,RESOLVED,42207622703dcda7f339257cb7b6b2823e8d897cb295c6ae8c724254b7c15769,episode:3385521d9fafb16d1e5f0b6b145f0fc68295a5b8b5ce1bae940bf31875336c62,reject-filtered-get,COMPLETED_SUBGOAL,12,,False,True,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/42207622703dcda7f339257cb7b6b2823e8d897cb295c6ae8c724254b7c15769.json
swebench--django__django-13490,RESOLVED,5194bf22611f41f54cf60ad27f176a01d9dcb6607fec97b9207ccbca8b10cccc,episode:03ec9ce68885a4940106b0e314c1ed31618045c0be45f94b01206becf1a4271c,preserve-unfiltered-get,COMPLETED_SUBGOAL,20,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/5194bf22611f41f54cf60ad27f176a01d9dcb6607fec97b9207ccbca8b10cccc.json
swebench--django__django-13585,UNRESOLVED,1dae79f594957671b71986317455eea7da383fca5f3c4cfa9053234eeaabb1a4,episode:5aed8befb0f01ff46c52ea19d5eacf5546fec5601e68e7fa1cc62bfcb8ab14f8,legacy_expiry,COMPLETED_SUBGOAL,9,,False,True,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1dae79f594957671b71986317455eea7da383fca5f3c4cfa9053234eeaabb1a4.json
swebench--django__django-13585,UNRESOLVED,4d25708a753fa4c56d1e605680f4ba98109d39b64e4efd0af5f7d0779951dfb5,episode:03e3e5b1d46846161f5d859a236ed64821d08484db232a26f948d80217db35c9,expiry_invariants,COMPLETED_SUBGOAL,19,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4d25708a753fa4c56d1e605680f4ba98109d39b64e4efd0af5f7d0779951dfb5.json
swebench--django__django-13615,UNRESOLVED,d08835c6a393693919cc5e9781f7e441c6cf4da2ae2f7c9b7587104437bd30f5,episode:0c9e5c58348981d7efb6140c0f71f6307af58de9e1333a61ba37c5b6206279aa,locale_warning,COMPLETED_SUBGOAL,27,,False,True,18,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d08835c6a393693919cc5e9781f7e441c6cf4da2ae2f7c9b7587104437bd30f5.json
swebench--django__django-13615,UNRESOLVED,95244f629afdbcce21acb8499a1f86f749bfc0e69a35cec308d02760b9bafdc5,episode:43b53cc4287087af334912074a1048a6ccd85c8fe7d4a985d99fc7d87f062426,locale_compatibility,COMPLETED_SUBGOAL,45,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/95244f629afdbcce21acb8499a1f86f749bfc0e69a35cec308d02760b9bafdc5.json
swebench--django__django-13671,UNRESOLVED,8634bd5080adfafa542a741013e141aa501aa5d88eb9a775fbd961f4ff550a33,episode:cf1e488b7f4028b85abf01d3bc2282c0bff8dcd248306e1e65b0d68d4a740079,cache-none,COMPLETED_SUBGOAL,16,,False,True,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8634bd5080adfafa542a741013e141aa501aa5d88eb9a775fbd961f4ff550a33.json
swebench--django__django-13671,UNRESOLVED,fcc9d540019a118d50e3143c6030fec119a05255a36ba43cfbe0a3e7d9d743ec,episode:e55af16173c928276dc95f271fcf5048396e8661891f8785d294895f32110c68,cache-contract,COMPLETED_SUBGOAL,45,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/fcc9d540019a118d50e3143c6030fec119a05255a36ba43cfbe0a3e7d9d743ec.json
swebench--django__django-13684,RESOLVED,9c9dbc822273e32c45b9e0a76e55ddcfa68778f63ac8ca8cc18182c11b4c7c59,episode:ac91ea0d5f3e31eb8a6c3453a14c49d18238f5b2c7661bdaf28c603d89538adb,backend-diagnostic,COMPLETED_SUBGOAL,16,,False,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9c9dbc822273e32c45b9e0a76e55ddcfa68778f63ac8ca8cc18182c11b4c7c59.json
swebench--django__django-13684,RESOLVED,b62d4818f5efc69efdffcacda9ea03cd84e6309e0c589b5dae83a2fc2afa93ca,episode:ad05ea21e3c317736c2abf970ae6aaf0f11c8a8deb671b230dbfea16561f0ef2,backend-invariants,COMPLETED_SUBGOAL,26,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b62d4818f5efc69efdffcacda9ea03cd84e6309e0c589b5dae83a2fc2afa93ca.json
swebench--django__django-13841,RESOLVED,1516d966f81d454f01b80c85aca9ce34481521504d3ee70e8f2d9ac8a0d99462,episode:73798301ae3bc2bca15ea927699ce7ec5d333ac366921c65c282dcbbdc6068ed,forms-version,COMPLETED_SUBGOAL,27,,False,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1516d966f81d454f01b80c85aca9ce34481521504d3ee70e8f2d9ac8a0d99462.json
swebench--django__django-13841,RESOLVED,eaba3333545db0b153b478de4fe628063a504e0fa486a19824cee9f0b9cf3333,episode:1de228adb6695b623b33ac91a6e66a2a972afe2542c61cddad1860b301b0b13b,debug-password,COMPLETED_SUBGOAL,55,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/eaba3333545db0b153b478de4fe628063a504e0fa486a19824cee9f0b9cf3333.json
swebench--django__django-13884,RESOLVED,064b2d63fdb2510cb639f1ff5f29ef65358a4c6e8af26d5dee52fee7846cc210,episode:58e59d45e330b84465f5d4310b0537c3927a9c7c9bad7a7889044c5e42c58a2f,preserve_encoded_redirect,COMPLETED_SUBGOAL,13,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/064b2d63fdb2510cb639f1ff5f29ef65358a4c6e8af26d5dee52fee7846cc210.json
swebench--django__django-13884,RESOLVED,58b3e00cb291bc6b5176222fcfce5fb6efe5877957df362a5a711d59bd6a192a,episode:d85a4b914186cc0c66b490b170c6697b1c3a59bb002d46a1f91adcd936b78b66,verify_redirect_invariants,COMPLETED_SUBGOAL,32,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/58b3e00cb291bc6b5176222fcfce5fb6efe5877957df362a5a711d59bd6a192a.json
swebench--django__django-13886,RESOLVED,6edc184db68b296561c45daee126d48dcccebb99f90e8e458d3cddaea61747c1,episode:6a7df89c074a6497651e3f24f6b2ef62b605ef91260824fd19ba3514307a09f3,functional-field-checks,COMPLETED_SUBGOAL,19,,False,True,13,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6edc184db68b296561c45daee126d48dcccebb99f90e8e458d3cddaea61747c1.json
swebench--django__django-13886,RESOLVED,781790e313c73a03ab0f7800bfc4289b1c477c31fb0196f130bec1658e6698c2,episode:3d6cda7518c92284824367cc6a92a91318485703163bcf7e342e55df8fd8603c,index-check-compatibility,COMPLETED_SUBGOAL,31,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/781790e313c73a03ab0f7800bfc4289b1c477c31fb0196f130bec1658e6698c2.json
swebench--django__django-14031,UNRESOLVED,9cdcb49e4b5eb0d3ea86e88e7a988ce3d04043abbe9242b5a5226fb08b57eeb3,episode:0cfff53a21696f03a6805897f44ee1c13d5f5060af0f89fef2a3e7d0f23750fb,inherited_lookup,COMPLETED_SUBGOAL,14,,False,True,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9cdcb49e4b5eb0d3ea86e88e7a988ce3d04043abbe9242b5a5226fb08b57eeb3.json
swebench--django__django-14031,UNRESOLVED,bdaf3352ebefe9081b4b5ad5d3f36ee837d0169dd2bb219e2f79f2c7b606504a,episode:016d6575a98c5ecc8fb84403cf80e03f111b339f3fc2422612e706066e1b5f36,compatibility,COMPLETED_SUBGOAL,26,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/bdaf3352ebefe9081b4b5ad5d3f36ee837d0169dd2bb219e2f79f2c7b606504a.json
swebench--django__django-14059,UNRESOLVED,9ef59f7fa8b779de683f40753f0bfca0fa7905a8c57e3aaa8f534461f273c3e1,episode:e84300e15e4b29bfcebf73b8eecb304a0c2686a4bf78d68c6a8e7c5bd99e4aca,reject_duplicate_fields,COMPLETED_SUBGOAL,10,,False,True,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9ef59f7fa8b779de683f40753f0bfca0fa7905a8c57e3aaa8f534461f273c3e1.json
swebench--django__django-14059,UNRESOLVED,d41c5c0ba8a4cea852e7f543d0969f78bebf4771bf141ab086d49aebab7bddba,episode:04f5fd7eef374832c539e316761cb94722e4bcc1c629d674300c488d02ad04c0,preserve_constructor_semantics,COMPLETED_SUBGOAL,19,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d41c5c0ba8a4cea852e7f543d0969f78bebf4771bf141ab086d49aebab7bddba.json
swebench--django__django-14169,RESOLVED,b614a491cd23ca696fcac9def37d34bde8c4633b65869fa9660aeb025ac7999c,episode:5880a0d1ca2b278d63b45f167cc80920534b659e0380334ffbce18a35a930bc6,sqlite-clone-names,COMPLETED_SUBGOAL,19,,False,True,3,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b614a491cd23ca696fcac9def37d34bde8c4633b65869fa9660aeb025ac7999c.json
swebench--django__django-14334,RESOLVED,cccda56f7fbda6a733aa9a3c95790395c8bfec15a753f421cab24fc4c9b5c44b,episode:a9c5e5ff1517e3cbe58be03c5f533f163737c8a40654c8d96bb8960b0de6434f,script-fallback,COMPLETED_SUBGOAL,14,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/cccda56f7fbda6a733aa9a3c95790395c8bfec15a753f421cab24fc4c9b5c44b.json
swebench--django__django-14334,RESOLVED,b6b44bf4d7a2be16b5c8701c1675dbeae2217436866e0fd0d73ed71616774752,episode:cb6054b27fb7b85d2ff9b847e8463e50f928e17e3c5cfdb6da5821304f0ee5af,middleware-selection,COMPLETED_SUBGOAL,28,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b6b44bf4d7a2be16b5c8701c1675dbeae2217436866e0fd0d73ed71616774752.json
swebench--django__django-14645,RESOLVED,514b2fd5a291c4d459115973884592849c6963833cb77d140be21b3268025cb9,episode:93913ae9a83093546846553e49d10c38e0dd1a6b1cf48c22b462a2d782f8a909,reject_nonfinite,COMPLETED_SUBGOAL,12,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/514b2fd5a291c4d459115973884592849c6963833cb77d140be21b3268025cb9.json
swebench--django__django-14645,RESOLVED,163e28662c63e86508898c14fde1435e048ec60210e38d0c20abface9475f445,episode:b3c30e84dc524b09d4804751ffaa9a1534c781b621622def18096c357c7f986f,verify_decimal,COMPLETED_SUBGOAL,23,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/163e28662c63e86508898c14fde1435e048ec60210e38d0c20abface9475f445.json
swebench--django__django-14722,UNRESOLVED,2c7d34bdd96fe11bd4690a3ce085fc901d58f70bad129a684fa3b7a5e5e52d8e,episode:5eb24c5dfd977968adeb7d727e82205c56536af4bbb93e014b7e044c153c4ebc,constraint-order,COMPLETED_SUBGOAL,26,,False,True,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/2c7d34bdd96fe11bd4690a3ce085fc901d58f70bad129a684fa3b7a5e5e52d8e.json
swebench--django__django-14722,UNRESOLVED,9d30f83260d311e53deeb04d3cfa622c20c7f09fe7db8b6eac968373d661bc4a,episode:3bd861d1dc914e46886e5b495ef0d1de3f9db61cb90e202a587009e5fb3f7a77,ordering-compatibility,COMPLETED_SUBGOAL,37,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9d30f83260d311e53deeb04d3cfa622c20c7f09fe7db8b6eac968373d661bc4a.json
swebench--django__django-14751,RESOLVED,e1094bdf38d2eb693b8a8007ea6137fe14681d90b1c4af03be651a8524893cd7,episode:9b1be431138dd262ca2b2f3f913c0fd9687980c36e6eb846de2063644d8eb442,script_output,COMPLETED_SUBGOAL,22,,False,True,15,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/e1094bdf38d2eb693b8a8007ea6137fe14681d90b1c4af03be651a8524893cd7.json
swebench--django__django-14751,RESOLVED,0a0d28bd8754b96b004bfda33f30ffca8fbc81e391766749d75e28452fe03b1d,episode:da23ce4e52681453c8e349f6a9e80cd5f7d500975d2d0c7dc6f4cd728c541d88,output_contract,COMPLETED_SUBGOAL,43,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0a0d28bd8754b96b004bfda33f30ffca8fbc81e391766749d75e28452fe03b1d.json
swebench--django__django-15204,RESOLVED,b810dedb5112ef5c601f85d1101926bcc97e52496862bd211a185949557f4742,episode:242db5b5850df842267a8937568a3594792b5c4805364173a3f078c9a09917b1,malformed-duration,COMPLETED_SUBGOAL,9,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b810dedb5112ef5c601f85d1101926bcc97e52496862bd211a185949557f4742.json
swebench--django__django-15204,RESOLVED,ddc591054b2a4f832b445179c17d117fbdf5f6dba493bf86adf33dace6f75f7e,episode:32031b2123bb50c63670f89a70359e33d68b1a6972974197e7f344efbc764101,duration-validation,COMPLETED_SUBGOAL,22,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ddc591054b2a4f832b445179c17d117fbdf5f6dba493bf86adf33dace6f75f7e.json
swebench--django__django-15248,RESOLVED,f0b7ca25ea1c13900873cd355a714a48f646d5aea2efdcc16cc64f638830fd62,episode:9fe31dea52e2847b2f2738cdc01fa45a5f9e029a396bbc6f4b1b3c8ed33894c3,origin-signals,COMPLETED_SUBGOAL,21,,False,True,19,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f0b7ca25ea1c13900873cd355a714a48f646d5aea2efdcc16cc64f638830fd62.json
swebench--django__django-15248,RESOLVED,7c7fb14863e1393551e4d982bf3aadd6219b0468f57ce52fec126cf4d9781023,episode:acf92d6fe91a9e490c7e48c305430013f50f0784e0cc842d781dd15a98fed52a,origin-contract,COMPLETED_SUBGOAL,40,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7c7fb14863e1393551e4d982bf3aadd6219b0468f57ce52fec126cf4d9781023.json
swebench--django__django-15491,RESOLVED,d0498048054362eab9683bca816dcd161b731505242d77f0dc19fa56bde08201,episode:a1c5984dc031a6660fbabd7a804bb42791d79d568e1b4c6f178e147ade2eb2e3,csrf_charset,COMPLETED_SUBGOAL,21,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d0498048054362eab9683bca816dcd161b731505242d77f0dc19fa56bde08201.json
swebench--django__django-15526,RESOLVED,f145edcdcce9c39f4108ce4c755752a23598fdf5013502cd98ec6c0fd97ab8ab,episode:0e3b06e10098ac4f540dc48be312cc734209580c03dd3a2df4e37ae9c86d2e8b,custom-admin-view-url,COMPLETED_SUBGOAL,30,,False,True,3,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f145edcdcce9c39f4108ce4c755752a23598fdf5013502cd98ec6c0fd97ab8ab.json
swebench--django__django-15742,RESOLVED,690862e5a06d440f8637335488cd9b062c6667655be23373b3c8ad51db6f8fc0,episode:fdb9bd659e2ed2ec82b7e71151f01e2c757a037596d4961fbd7dd3cdcf43186b,asvar_safety,COMPLETED_SUBGOAL,11,,False,True,11,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/690862e5a06d440f8637335488cd9b062c6667655be23373b3c8ad51db6f8fc0.json
swebench--django__django-15742,RESOLVED,91fa735be77e6e8f72a8a3aff4d4e6518675dde6a16bde00d0a90fc80f073a15,episode:cfdb615cdadd92fa4836a0a8419075d220d7a0caf1122a28c50ac2d82b02d76f,translation_invariants,COMPLETED_SUBGOAL,22,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/91fa735be77e6e8f72a8a3aff4d4e6518675dde6a16bde00d0a90fc80f073a15.json
swebench--django__django-15799,RESOLVED,3ee648847e9231f086ebca396af9ee840dc7cd7deef1e9a84890cca384ea02e7,episode:ddcb7be9b4b14e7b2fa9966b966bdba0f201311f1c7dcdb7bf158158d83e1f6d,respect_selection_mode,COMPLETED_SUBGOAL,12,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/3ee648847e9231f086ebca396af9ee840dc7cd7deef1e9a84890cca384ea02e7.json
